die;Zerstörung;destruction;Zerstörungen
der;Zinssatz;interest rate;
die;Zulassung;admission, license;Zulassungen
die;Zusammensetzung;composition;Zusammensetzungen
die;Abschreibung;deduction, depreciation;Abschreibungen
die;Achse;axle, axis;Achsen
die;Anwesenheit;presence;
die;Aufregung;excitement;Aufregungen
die;Autobahn;expressway, motorway;Autobahnen
die;Batterie;battery;Batterien
das;Chaos;chaos;
die;Chefin;director, boss;Chefinnen
der;Chip;chip, crisp;Chips
der;Chor;choir, chorus;Chöre
das;Design;design;Designs
der;Dolmetscher;interpreter;Dolmetscher
der;Durchschnitt;average;Durchschnitte
das;Ehepaar;married couple;Ehepaare
der;Einbruch;break in, collapse;Einbrüche
der;Eintritt;entry, admission;Eintritte
die;Erholung;recovery, relaxation, rest;Erholungen
der;Europäer;European;Europäer
die;Fabrik;factory;Fabriken
die;Furcht;fear;Fürchte
die;Geduld;patience;
der;General;general;Generäle
das;Getränk;drink, beverage;Getränke
das;Gewehr;rifle, shotgun;Gewehre
das;Glied;limb, joint, link;Glieder
der;Graf;count, earl;Grafen
das;Gremium;committee;Gremien
die;Gunst;goodwill, favor;
das;Gutachten;report, reference;Gutachten
der;Handwerker;workman, tradesman;Handwerker
die;Haustür;front door;Haustüren
die;Hypothese;hypothesis;Hypothesen
die;Kassette;cassette, tape;Kassetten
der;Kasten;box, crate;Kästen
der;Kommentar;comment, opinion;Kommentare
die;Konzeption;concept, conception;Konzeptionen
die;Kreativität;creativity;Kreativitäten
das;Magazin;magazine, storehouse;Magazine
der;Marktanteil;market share;Marktanteile
die;Maus;mouse;Mäuse
das;Menschenrecht;human right;Menschenrechte
der;Mieter;tenant;Mieter
das;Militär;military;
die;Minderheit;minority;Minderheiten
das;Ministerium;ministry, department;Ministerien
der;Mythos;myth, legend;Mythen
die;Naturwissenschaft;natural science;Naturwissenschaften
der;Parkplatz;parking place;Parkplätze
die;Partnerschaft;partnership;Partnerschaften
die;Periode;period;Perioden
das;Präparat;preparation, medication;Präparate
die;Provinz;province, provinces;Provinzen
die;Rahmenbedingung;prevailing, condition;Rahmenbedingungen
der;Regierungschef;head of government;Regierungschefs
die;Säule;column, pillar;Säulen
die;Scheidung;divorce;Scheidungen
die;Schönheit;beauty;Schönheiten
der;Spezialist;specialist;Spezialisten
die;Steigerung;increase;Steigerungen
der;Stellvertreter;deputy;Stellvertreter
die;Subvention;subsidy;Subventionen
das;Ticket;ticket;Tickets
der;Tunnel;tunnel;Tunnel
die;Übersicht;overview;Übersichten
die;Uniform;uniform;Uniformen
das;Unrecht;injustice, wrong;
das;Vitamin;vitamin;Vitamine
die;Volkswirtschaft;national economy;
die;Vorlesung;lecture;Vorlesungen
die;Weiterbildung;continuing education;Weiterbildungen
die;Zielsetzung;target, objective;
der;Zucker;sugar;Zucker
das;Abkommen;agreement;Abkommen
der;Absolvent;graduate;Absolventen
die;Abwehr;defense;Abwehren
der;Apfel;apple;Äpfel
die;Arbeitskraft;work capacity, worker;Arbeitskräfte
der;Assistent;assistant;Assistenten
die;Auswertung;evaluation, analysis;Auswertungen
die;Bar;bar;Bars
die;Bedrohung;threat;Bedrohungen
die;Bekämpfung;fighting, controlling;Bekämpfungen
die;Beschränkung;restriction;Beschränkungen
der;Block;block;Blöcke
das;Darlehen;loan;Darlehen
das;Datum;date;Daten
die;Erhaltung;preservation, maintenance;Erhaltungen
der;Erzähler;storyteller, narrator;Erzähler
der;Fachbereich;academic department, field;Fachbereiche
die;Fachleute;experts;
die;Fakten;facts;
die;Fassung;version, composure, frame, socket;Fassungen
der;Flügel;wing;Flügel
das;Forum;forum, audience, public discussion;Foren
die;Frequenz;frequency;Frequenzen
die;Frucht;fruit;Früchte
die;Gerechtigkeit;justice;Gerechtigkeiten
der;Gipfel;peak, summit;Gipfel
der;Großteil;large part, majority;Großteile
der;Hörer;listener, receiver;Hörer
das;Industrieland;industrialized country;Industrieländer
die;Jacke;jacket;Jacken
die;Jagd;hunt, chase;Jagden
die;Jahreszeit;season;Jahreszeiten
die;Lampe;lamp;Lampen
die;Linse;lens;Linsen
die;Lücke;gap;Lücken
das;Metall;metal;Metalle
der;Missbrauch;abuse, misuse;Missbräuche
die;Motivation;motivation;Motivationen
die;Option;option;Optionen
der;Ordner;file;Ordner
der;Ozean;ocean;Ozeane
der;Physiker;physicist;Physiker
die;Pistole;pistol;Pistolen
die;Reichweite;reach, range;Reichweiten
die;Reparatur;repair;Reparaturen
der;Respekt;respect;
die;Rose;rose;Rosen
der;Rucksack;rucksack, backpack;Rucksäcke
der;Sänger;singer;Sänger
die;Tablette;tablet, pill;Tabletten
die;Tageszeitung;daily newspaper;Tageszeitungen
der;Therapeut;therapist;Therapeuten
der;Umzug;move, parade;Umzüge
der;Veranstalter;organizer;Veranstalter
die;Verknüpfung;combination, link;Verknüpfungen
das;Vorfeld;advance;Vorfelder
der;Vorgänger;predecessor;Vorgänger
die;Währung;currency;Währungen
der;Weltmeister;world champion;Weltmeister
die;Wut;rage, fury;
die;Zuordnung;classification, assignment;Zuordnungen
der;Zuwachs;increase;Zuwächse
der;Abfall;waste, trash;Abfälle
die;Akte;file;Akten
die;Anleihe;loan, bond, borrowing;Anleihen
die;Arbeitszeit;working hours;Arbeitszeiten
der;Aufsichtsrat;supervisory board;Aufsichtsräte
der;Ausgangspunkt;starting point;Ausgangspunkte
die;Ausrichtung;orientation, organization;Ausrichtungen
der;Ausweis;identity card;Ausweise
die;Beachtung;attention, consideration;
das;Diplom;degree, diploma;Diplome
der;Einblick;insight;Einblicke
der;Engel;angel;Engel
die;Erfassung;recording, entry;Erfassungen
die;Fahne;flag;Fahnen
die;Fakultät;faculty;Fakultäten
die;Fassade;facade, front;Fassaden
die;Feier;celebration;Feiern
der;Frühling;spring;Frühlinge
der;Gemeinderat;district council;
das;Gewebe;fabric, tissue;Gewebe
der;Gruß;greeting;Grüße
der;Jurist;jurist, law student;Juristen
die;Kerze;candle;Kerzen
der;Koch;cook;Köche
die;Kommune;municipality, local authority;Kommunen
die;Koralle;coral;Korallen
die;Krankenkasse;health insurance, company;Krankenkassen
der;Kunststoff;synthetic material, plastic;Kunststoffe
die;Landesregierung;state government;Landesregierungen
die;Laune;mood;Launen
das;Nahrungsmittel;food;Nahrungsmittel
der;Philosoph;philosopher;Philosophen
der;Prinz;prince;Prinzen
das;Profil;profile;Profile
die;Relation;appropriateness, proportion, relation;Relationen
das;Riff;reef;Riffe
die;Schlange;snake, line;Schlangen
das;Schwein;pig;Schweine
die;Selbstständigkeit;independence;
die;Siedlung;settlement, housing development;Siedlungen
der;Spruch;saying, slogan;Sprüche
die;Stellungnahme;opinion, statement;Stellungnahmen
der;Strahl;ray, beam;Strahlen
die;Strömung;current, trend;Strömungen
die;Verbindlichkeit;obligation, liability, reliability;
das;Volumen;volume, total amount;Volumen
der;Zugriff;access;Zugriffe
der;Zuhörer;listener, audience;Zuhörer
